Unnamed: 0,pairs,loss,sen_sim
294,"('well the slut is gone but I saw the signand Barbie girl. Thanks an', ""Well, that slut's gone, but I seen a sign and a Barbie girl. Thanks."")",-0.0424609407782554,-0.7761366963386536
295,"('Hey, I know the Spurs. I wish they still had Jackson to shoot some three-point shots.Great call, Coach Pop', ""Hey, I knows me some Spurs. I do wish they still had Jackson with 'em, shootin' them thar three-point shots. That was a real smart move by Coach Pop."")",-0.0490592792630195,-0.7761366963386536
296,"('With my new girlfriend right now. I like her style because she treats me better and fucks me better. We are on another level.', ""Right now, I got myself a new girl. I'm real fond of her ways 'cause she's treatin' me better and makin' love to me better than ever. We're on another level, y'all."")",-0.0024263227824121,-0.7761366963386536
297,"('White people can come together and make Neo-Nazis and us blacks still fightingover blocks, streets and colors', ""White folks can gather up and make them Neo-Nazis, while us colored folk is still squabblin' over blocks, streets, and hues."")",-0.0519014559686183,-0.7761366963386536
298,"(""I'm so sick of these nights alone and now it's going to be every night. I've really gotto find a friend! I'm sad."", ""I'm plum tuckered out from all them evenin's alone, an' now it looks like every evenin's gonna be that way. I reckon I gotta find me some pals! I'm feelin' low."")",0.0051030898466706,-0.8719891309738159
299,"(""They are always making mistakes but I was curious - I'm going to buy myself a hot iron.Do you think you could do my hair for me?"", ""They're always makin' mistakes, yet I couldn't help but wonder - I'm fixin' to buy myself a hot iron. Do you reckon you could do my hair for me?"")",-0.0076556005515158,-0.8719891309738159
300,"('Real bitches, they lust over the hating black guys. I see you taking those shots today.Bounce them off; it is nothing.', ""Real ladies, they get all worked up 'bout them hatin' black fellas. I seen ya takin' them shots today. Knock 'em back; it ain't nothin'."")",0.0657737106084823,-0.7761366963386536
301,"('Come back to lr so we can go eat? That\'s funny.\\"" But come getme so I can go..', 'Come back to LR so we can go eat grits and such?"" That\'s a laugh. But come pick me up so I can tag along.')",0.059219017624855,-0.7761366963386536
302,"(""I see that my phone is still acting up. Folks are thinking they are on a blocked list because they are texting me and I'm not even getting the messages."", ""I kin see that mah phone is still actin' up. Folks is thinkin' they is on a blocked list 'cause they is texatin' me an' I ain't even gettin' them messages."")",-0.0400974713265895,-0.8719891309738159
303,"(""I don't see why people are scared to tell somebody they have feelingsfor them.  It's fear of rejection"", ""I don't understand why folks is scairt to tell another person they got feelin's for 'em. It's just fear of bein' rejected."")",0.1744424104690551,-0.8719891309738159
304,"('Why not, if everybody sees what that person sees and then out of the blue tells me about itlike I wanted to know.', ""Why not, if everbody sees what that fella sees and then all of a sudden tells me about it like I was hankerin' for the news."")",0.3574912548065185,-0.7761366963386536
305,"(""You're right.  I don't know, never did know, and never wanted to know.  I always respected you as a woman and never deceivedyou.  You did that"", ""You're right. I ain't never knew, didn't want to know, and still don't know. I always held you in high regard as a woman, and I never deceived you. You were the one who did that."")",0.0763850882649421,-0.8719891309738159
306,"(""I miss you too Judy. Please come visit soon!We thought we would see you on Lante's birthday."", ""I do miss ya somethin' fierce, Judy. Come on now and pay us a visit soon! We reckoned y'all would be comin' to see 'bout Lante's birthday."")",0.1150131747126579,-0.8719891309738159
307,"(""I just really hope he doesn't get caught up in what JCole is doing.I don't want him to be blamed for something ridiculous"", ""I sure do hope that fella don't get mixed up in what JCole's doin'. I don't want him to be held responsible for some tomfoolery."")",0.208693191409111,-0.8719891309738159
308,"('Those people want to stir up trouble all the time. I am just trying to mess with her a little bit. She thought differently', ""That bunch is always tryin' to cause some ruckus. I was jus' fixin' to tease her a bit. She had a different way of thinkin'."")",0.1965718865394592,-0.7761366963386536
309,"('I am still at work hoping it will slow down soon. I am glad my hangover is gone. I am sticking to jack and crown now', ""I'm still sittin' here at work, hopin' it'll start movin' slower soon. Ain't got that hangover no more, thank the good Lord. And I've decided to stick with Jack and Crown from now on."")",0.0253441929817199,-0.7761366963386536
310,"('I never ask for Christmas gifts because the gifts I want costway too much for people', ""I neber ax for Christmas gits 'cause the gits I wan' cost way too much fer folks."")",-0.0116917425766587,-0.7761366963386536
311,"('She came up with ideas and suggestions to get me out of a bind and it worked. I normally never ask for help.', ""She come up with all them big ideas and hints to help me out of a tight spot. It really worked. Ain't never asked for help of mine before."")",0.1275271028280258,-0.7761366963386536
312,"(""I say that because I always made D's in school and look how I turned out."", ""I reckon that's why, 'cause I never did get no better'n D's in school, an' lookit me now."")",-0.0081481104716658,-0.8719891309738159
313,"('I am on the way home. Oh well, I had a great time with the family!', ""I'm headin' home now. Aww shucks, I had a real good time with the fam-bam!"")",-0.0996787324547767,-0.7761366963386536
314,"(""Love is much like a checking account. You can't withdraw more than you have deposited. And you cant' give more thanwhat you have on deposit"", ""Love's kinda like a savings account down here in the South. Y'all can't take out more than what y'all put in. And y'all can't give none more than what y'all got on deposit."")",0.1347327530384063,-0.8719891309738159
315,"(""No, I heard that from somebody else. I told her what you said about that other thing. I just put that with that, and it's you supposedly"", ""No, I didn't hear that myself. I told her 'bout what you said 'bout that there thing. I just put that together with that, and it's you they're sayin' is behind it."")",0.0494194217026233,-0.8719891309738159
316,"('I know we spoke briefly last night my friend. I like the music I listened to on your website. I definitely have totalk to you soon about it', ""I reckon we had us a little chat last night, didn't we? I do take a likin' to them tunes I heard on y'all's website. I shore as how I need to talk to y'all real soon 'bout that there music."")",0.1415956020355224,-0.7761366963386536
317,"('My brother is slow as fuck. I am shaking my head. This black man lit the wrong end of the cigarette. I am gladI did not want to hit that', ""My brother's movin' real slow, like a turtle on a hot day. I'm shakin' my head in disbelief. That there black fella went and lit the wrong end of his cigarette. I'm just glad I didn't want to hit that lit end with my hand!"")",-0.0971074476838111,-0.7761366963386536
318,"(""That one time when you need something, and it's not where you left it!This is the story of my life"", ""That one time when you go lookin' for somethin', and it ain't in the place where you left it! That's how my life goes."")",0.0741117894649505,-0.8719891309738159
319,"('I missed so much good tv today...but I had a good excuse...from the foundation up, though.', 'I missed out on some real good tv today...but I had a darn good reason...it was from the ground up, though.')",0.0280402563512325,-0.7761366963386536
320,"('I hate it when bitches in food service have a damn attitude. I should go back and curse that motherfucker out at Captain Ds.', ""I can't stand it when women in the food industry got a real nasty attitude about 'em. I reckon I oughta go back and give that son of a gun a piece of my mind at Captain D's."")",-0.032265767455101,-0.7761366963386536
321,"(""Oh, my God, my baby, Kellee is coming. You all don't undersatndhow much I miss her"", ""Lawd have mercy, my babe, Kellee's comin'. Y'all don't know how much I've been missin' her."")",0.079826571047306,-0.8719891309738159
322,"(""Yes, but only for this weekend. You'll start again next week. You always do (laughing out loud)."", ""Yessum, but just for this here weekend. You'll be startin' over again next week. Ain't that the way it always goes (laughin' out loud)."")",0.0160970613360404,-0.8719891309738159
323,"('If you have to wipe your ass more than three times after you shit, get yourshitty butt in the shower', ""If you have to wipe your ass more'n three times afteR you poop, git yore shitty butt in the shower."")",-0.144616425037384,-0.7761366963386536
324,"('The White House has missiles under the front lawn and an underground bunker six stories underground that can   withstand a full nuclear attack', 'The White House got them missiles hid under the front yard and an underground bunker down six stories that can stand up to a complete nuclear assault.')",0.0390677601099014,-0.7761366963386536
325,"(""The Department of Education is no longer offering Pell Grants to Community Colleges. That hasn't been released by the news yet."", ""The Education Department ain't givin' out them Pell Grants no more to them Community Colleges. That there news ain't been put out yet."")",0.0902134478092193,-0.8719891309738159
326,"('People can’t stand to see you doing better than them, and it’s always our own color.', ""Folks just can't stomach seein' you doin' better than 'em, and it's always our very own kind."")",0.0590914562344551,-0.7761366963386536
327,"(""Obama said our foreign oil dependence is down 30 percent yet the price of gas keeps going up. Let's let them know they are wrong"", ""Obama said we's depended on that there foreign oil 30 percent less, but the price of gas just keeps on climbin'. We best set 'em straight."")",0.1034065037965774,-0.8719891309738159
328,"(""My friend is flying in from Seattle, and I'm flying in from Atlanta. Aboutto have a good time"", ""My buddy's flyin' in from Seattle, and I'm flyin' in from Atlanta. Ain't got long now before we're gonna have us a real good time."")",0.1010559797286987,-0.8719891309738159
329,"(""She doesn't understand why I think that raising minimum wage would hurt our economy, especially in these economic times. ButI'm going to explain my thoughts to her so she can see my point of view"", ""She don't get it why Ah thinks raisin' the minimum wage would be bad for our economy, specially in these hard economic times. ButAh's gonna tell her how Ah sees it so she can understand where Ah's comin' from."")",0.3375205099582672,-0.8719891309738159
330,"(""Fuck, top dog giving me that underdog status... Made it from the bottom tothe top, so what's happening"", ""Shit, number one dog givin' me that number two dog feelin'... Climbed my way up from the bottom to the top, so why's this happenin'?"")",-0.1003048866987228,-0.8719891309738159
331,"('It is not about east or west. It is about black men and bitches, power and money, and riders and punks. Whichside are you on? -Makavel', ""It ain't 'bout east or west. It's 'bout black fellas and hoes, power an' moolah, an' jockeys an' phonies. Which side y'all on? -Machiavelli"")",-0.1515679657459259,-0.7761366963386536
332,"('They will not be satisfied until they receive the package. It is not worth worrying about.It is going to cost you your life.', ""They ain't gonna be happy till they gets that package. Ain't no need to fret none. But it's gonna cost ya your life."")",0.0931151807308197,-0.7761366963386536
333,"('Black men will lie with a straight face. I am shaking my head; I did not say shit. I justcharged it to the game.', ""Black men'll tell lies with a straight face. I'm shakin' me head; ain't none of that come from me. Just chalked it up to the game."")",-0.0329281017184257,-0.7761366963386536
334,"('The key to my success is, I tell girls straight up, I am not shit, and leave it up to them to decide', ""The secret to my winnians is, I be tellin' the gals straight up, I ain't worth a darn, an' lemme know if they gonna think different."")",-0.1211299896240234,-0.7761366963386536
335,"('I am sending my grandson a Hess truck with the motorcycle because if I was a boy that is exactly  what I would want!  Thank you Hess', ""I'm mailin' my grandbaby a Hess truck 'cause if I was a little boy, that's exactly what I'd be hankerin' for! Many thanks to Hess."")",0.0688792839646339,-0.7761366963386536
336,"(""When dudes say they can't fuck with a woman because she is ahow, he really is just insecure"", 'When fellas say they can\'t handle a woman \'cause she\'s a ""bitch,"" he probably is just feelin\' insecure.')",-0.1752056628465652,-0.8719891309738159
337,"('I love \\""Reflections\\"". The music and Bible verses bring me peace of mind and dreams of Heaven', 'I sure do love me some ""Reflections"". That there music and Bible verses just brings me a world of calm in my mind and visions of Heaven that\'ll make your heart sing.')",0.0023364399094134,-0.7761366963386536
338,"('My only issue with rebound sex is that after she is done with you, sheacts like it never happened', ""My main problem with hoppin' back into bed is that once she's finished with ya, she acts like nothin' ever went down between y'all."")",0.0602062158286571,-0.7761366963386536
339,"(""I just tried to check the temperature on my phone. It said, nukka, it's cold. Please don't ask me any dumb ass questions. I just shook my damn head."", ""I jus' tried to look at the temp'rature on mah phone. It said, nuke-uh, it's cole. Please don't be askin' me no dumb ass questions. I jus' shook mah head."")",-0.0100862700492143,-0.8719891309738159
340,"(""If he were going around giving peaceful sermons and saying the same thing without screaming,it would be accepted, wouldn't it"", ""If he was roamin' 'round preachin' peacefully in them sermons and keepin' his cool, not hollerin', folks would take to it, wouldn't they?"")",0.0491603352129459,-0.8719891309738159
341,"('I am going to change my profile picture today. Which Facebook friend of mine should be my profile picture?', ""I'm fixin' to update my Facebook profile pic today. Now, which one of my Facebook friends oughta be my profile pic?"")",0.0663470327854156,-0.7761366963386536
342,"('Hello, Janice. This is your sister who loves you a lot trying to learn how to tweet', ""Hey, Janice. It's yer sis here, and I do love ya something fierce. I'm tryin' to figure out this here tweetin'."")",0.0964594855904579,-0.7761366963386536
343,"(""What are my plans for this week? I work on Tuesday. Wednesday is my rest day. Thursday I'll see my family.We are going out to eat on Friday"", ""What's my schedule lookin' like this week? I got work on Tuesday. Hump Day, that's my rest day. On Thursday, I'm headin' over to mama's house for a family visit. We're gonna hit up a nice restaurant on Friday night."")",-0.0551979430019855,-0.8719891309738159
344,"('HALT ~ never let yourself get too (H)ungry, (A)ngry, (L)onely, or (T)ired--it leads to sinfulthings. In my full flow', ""HALT ~ Ain't none of us supposed to get too (H)ungry, (A)ngry, (L)onely, or (T)ired--it can lead to some real sinful things. When I'm really goin', you know?"")",-0.009883695282042,-0.7761366963386536
345,"('A cousin I have not seen in years asked for a brush. My mom had the audacity to pass them mine. You  think I want it back?', ""A cousin of mine, that I ain't seen in years, hollered for a hairbrush. My mama had the nerve to hand 'em mine. You reckon I wanna have it back?"")",0.1160889044404029,-0.7761366963386536
346,"(""I used to think I didn't have a hobby, but now that I think about it, I guess causing damage shouldcount as a hobby right"", ""I used to believe I didn't have no hobby, but now that I'm ponderin', I reckon causin' destruction oughta count as a pastime, don't you think?"")",0.0086540300399065,-0.8719891309738159
347,"('I woke up this morning and got an erection.  I used the Vicks inhaler becausemy nose was stuffed up', ""I waked up this mornin' and got me a wood. I used that Vicks inhaler 'cause my nose was all plugged up."")",0.1003660410642623,-0.7761366963386536
348,"('Today I asked God to keep my mind focused, my eyes on the prize, my hands out of the cookie jar, and my feet. They need to stay on the right path! Amen & Amen', 'Today I prayed to the Lord to help me keep my wits about me, my sights set on the goal, my paws off them cookies, and my feet on the straight and narrow! God bless us, every one. Amen & Amen.')",0.0037637022323906,-0.7761366963386536
349,"('The football game for Jayden should be cancelled because snow/sleet is comingto Georgia. He is sick', ""The footbal game fer Jayden oughta be called off 'cause snow or sleet's comin' to Georgia. He's under the weather."")",0.2126439213752746,-0.7761366963386536
350,"(""It's been a while since I had a strong Long Island Iced Tea... I need one of thoseand two shots of Patròn"", ""It's been a good while since I had me a solid Long Island Iced Tea... I reckon I could use one of them and two shots of Patrón."")",-0.1076893955469131,-0.8719891309738159
351,"(""Golly, If that is the case, I can go anywhere except for Mississippi! I'd like to come back to Mississippi, but I don't know. Where would you like to go"", ""Golly gee, if that's true, I can't go no where but out of Mississippi! But I reckon I'd like to come back to Mississippi, but I just don't know. Where d'you all want to go?"")",0.0142875118181109,-0.8719891309738159
352,"('Shout out to all the men that have \\""going steady\\"" as their ringtone for their side bitches..', 'Shout out to all them fellas that got ""goin\' steady"" as their ringtone for their side pieces.')",0.0111339148133993,-0.7761366963386536
353,"('I need help deciding whether to pick up the Rams defense or the Titans defense.  I need a replacement for Seattle onthe bye week.  Please help me', ""I'm stuck between a rock and a hard place, y'all. I'm in a pickle 'bout which D to add to my team. I've got the Rams D and the Titans D in front of me. I need to replace Seattle since they're on bye week. Could y'all lend a hand and give this ol' boy some guidance?"")",0.17303466796875,-0.7761366963386536
354,"(""I don't do that subtweet shit, the shit I have to say doesn't have shit todo with anyone on Twitter"", ""I don't do that backdoor talkin' on Twitter, what I gotta say ain't got nothin' to do with nobody on Twitter."")",0.0009527471265755,-0.8719891309738159
355,"(""My girl WON'T be going to any clubs.  That's extremely disrespectful.  She can dance in the living room.  I have Pandora"", ""My gal AIN'T gonna be headin' out to no clubs neither. That's real disrespectful. She can dance herself a little storm in the livin' room. I got me some Pandora playin' in the background."")",-0.0472698956727981,-0.8719891309738159
356,"(""Brownsville is too far for me because I'm so hungry, and I have to be at work at 2:00pm"", ""Brownsville's too far fer me 'cause I'm dead hungry, an' I gotta be at them work by 2:00pm."")",-0.0155017608776688,-0.8719891309738159
357,"(""The news reported that the Braves Stadium is relocating to Cobb County. I can't imagine how much loss of tax dollars there will be.Will that impact the residents? What will they do with the former facility?"", ""The news was sayin' that the Braves Ballpark is movin' over to Cobb County. I reckon it'll mean a heap of lost tax dollars. Will that affect the locals? What are they gonna do with the old place?"")",0.0880250558257103,-0.8719891309738159
358,"(""Popeye's isn't as good right now. Why do I have to wait 15 minutes for chicken? I'm laughing about all the things I'll do for my mom"", ""Popeye's ain't as tasty lately. I don't get why it takes me 15 minutes to get a chicken there. I'm just jokin' 'bout all the things I'll do for my mama."")",0.0473081246018409,-0.8719891309738159
359,"(""I have so much to do, but I'm afraid it will be Sunday before I seethis level of relaxation again"", ""I got a whole lot on my plate, but I'm right scared that it'll be next Sunday 'fore I see this here kind of chillaxin' again."")",0.262548416852951,-0.8719891309738159
360,"(""I'm very scared right now, and I'm trying to get this thought out of my headbut I cannot stop thinking about it"", ""I'm plum terrified right now, and I'm tryin' to get this here thought outta my head, but I just can't seem to stop thinkin' 'bout it."")",0.1807827204465866,-0.8719891309738159
361,"(""He is almost acting like Dave was before we went to Africa.He isn't as unpredictable as Kanye"", ""He's actin' kinda like Dave did before we headed off to Africa. Ain't as erratic as Kanye, though."")",-0.1290705800056457,-0.8719891309738159
362,"(""Listening to Kanye and Sway... and 'Ye is real. Not saying he isn't. But he's also crazy. Heneeds help. And coping skills"", ""Listenin' to Kanye and Sway... an' 'Ye is the real deal. Ain't sayin' he ain't. But he's also a little batty. Needs some help. An' some better copin' skills."")",-0.0059757796116173,-0.8719891309738159
363,"(""That girl changed, but I knew it was coming, and that'swhy it isn't bothering me"", ""That gal done changed, but I knew it was gonna happen, an' that's why it ain't botherin' me none."")",0.0100255273282527,-0.8719891309738159
364,"('I need everyone close to me working on earning money. If your are afraid to workstay away from me', ""I needs ev'rybody close to me puttin' in some effort to make money. If y'all can't work, best stay away from me."")",-0.04519909247756,-0.7761366963386536
365,"(""Didn't even ask me to watch your baby. You just left, and it's a whole new day, and now you are notanswering your phone... I'm too mad"", ""Ain't none of ya asked me to keep an eye on that little one of yours. You up and left, and now it's a brand new day, and you ain't answering that phone no more... I'm just plum mad 'bout it."")",-0.0677181780338287,-0.8719891309738159
366,"(""I'm about to charge my phone and just though about  how I love you all even ifI never tell you or don't often say that I do, I do"", ""I's bout to juice up mah phone an' jus thought 'bout how I loves ya'll, even if I neva tell y'all or don't often say it, I do."")",-0.0286243353039026,-0.8719891309738159
367,"('Men are not the best at having a high pain tolerance. What do you think?', ""Men ain't the best at havin' a real high pain threshold, y'all reckon?"")",0.1033117845654487,-0.7761366963386536
368,"('The only thing I know is that I have a rich appetite. Sea urchin and dolphin meat withcalamari for me every night', ""The only thing I can say is that I got a real hankerin'. Give me some sea urchins and dolphin meat, along with some calamari, every single night."")",0.1621841937303543,-0.7761366963386536
369,"('I do not give a fuck. Get rick or die trying. I have my mind made up for real.And what girl are you talking about', ""I don't give a darn. Go get rich or die tryin'. My mind is set, for sure. And which gal are ya yakkin' 'bout?"")",-0.1622991263866424,-0.7761366963386536
370,"('I am sending you a package in the mail. It will be same-day delivery, so the contentswill not die. I hope you enjoy', ""I'm shippin' ya a box in the mail. It's gonna be same-day delivery, so the stuff inside won't croak. I sure hope ya enjoy it."")",0.018376225605607,-0.7761366963386536
371,"('Money gang, taxes and all money. Nothing but racks. I will neverfall', ""Money's my posse, taxes an' all that moolah. Ain't nothin' but stacks. I'll neva fall."")",0.0678960978984832,-0.7761366963386536
372,"(""If you are not from Crescent, then you are not a hero. A lot of you pretend like you are but don't look at me for help.I'm not interested anymore."", ""If y'all ain't from Crescent, then y'all ain't no heroes. I've noticed a whole lot of y'all actin' like it, but when it comes to askin' me for help, y'all don't seem interested no more."")",-0.1186416000127792,-0.8719891309738159
373,"(""I've never understood how the promiscuous girls get boyfriends while the good girls get taken advantage of.Nobody has time for that"", ""I don't rightly understand how them free-and-easy gals manage to snag themselves a boyfriend, while us good gals gets took advantage of. Ain't nobody got time for that."")",0.0058167674578726,-0.8719891309738159
374,"('My bed time is at 9:00 p.m., but I go to sleep at 9:01 p.m. That is Thug Life,just kidding. Fuck having a bed time.', ""My bedtime's at 9:00 p.m., but I hit the hay at 9:01 p.m. Ain't that some Thug Life, just jokin'. Fuck havin' a bedtime."")",-0.0409064255654811,-0.7761366963386536
375,"(""They think they are heroes and it's hard to convince them otherwise. They don't like that."", ""They believe they're some kind of heroes, and it's tough as nails to change their minds about that. They don't take kindly to that notion neither."")",0.0374889709055423,-0.8719891309738159
376,"('I want to wrap you up. I want to kiss your lips. I want to make you feel wanted. I want to call you mine. I want to hold you forever.', ""I wanna wrap ya up real good. I wanna kiss them lips of yours. I wanna make you feel like you're somethin' special. I wanna claim you as mine. I wanna hold you close and never let go."")",0.1248599961400032,-0.7761366963386536
377,"('Why is it that when I upload pictures to stupid Twitter, they always come out flipped to the side? And it neverlets me change it! Ugh..', ""Why in tarnation is it that every time I put up a picture on that there Twitter, it always comes out sideways and won't let me fix it! Ain't that just peachy?"")",-0.0245979223400354,-0.7761366963386536
378,"('The Pacers are going to be a tough challenge in the Central. I hope Rose is ready.There is more pressure to get this done right', ""The Pacers is gonna give us a hard time in the Central. I sure hopes Rose is prepared. There's more weight on gettin' this done proper like."")",0.0884127095341682,-0.7761366963386536
379,"('The older I get, the topic of butt eating is becoming too real.\\"" Motherfuckers used to deny it, but nowthey look around for acceptance', ""The older I'm gettin', the subject of eatin' butts is gettin' way too real. Folks used to deny it, but now they're lookin' around for acceptance. Motherfuckers."")",0.093447022140026,-0.7761366963386536
380,"(""I read Complex's 30 Things That Ruined the Internet, and strugglingrappers should've been ranked higher"", ""I read that list of 30 things Complex wrote that supposedly messed up the internet. Strugglin' rappers really oughta been put higher on that list."")",0.1707350611686706,-0.8719891309738159
381,"('If I paid for season tickets for any time, it would take an army to get me out that motherfucker', ""If I shelled out cold hard cash for season tickets any time, it'd take an entire squad of soldiers to drag my ass outta that mamajama."")",-0.1129108965396881,-0.7761366963386536
382,"(""I feel like if I even glance at the heat button in my truck, the gas light is going tocome on... Do you know what that's like"", ""I reckon if I so much as look at the heater button in my pickup, the gas light's gonna come on... You ever feel that way?"")",-0.0708896592259407,-0.8719891309738159
383,"('I have not seen any of their sports games, but I am going to try to see theirnext game as hard as I can', ""I ain't never seen none of their sports games, but I'm gonna give it my best shot and try to catch their next game."")",0.1841197311878204,-0.7761366963386536
384,"(""My mother said don't let anybody put you down because they aren't doing anything but hate onyou. Keep your head up"", ""My mama told me not to let nobody make you feel less 'cause they ain't doin' nothin' but hatin' on you. Keep your head high."")",0.0691550523042678,-0.8719891309738159
385,"('I think they’re wearing wires so I don’t talk like that. I think my girl is crazy so I’m not on the phone that much.', ""I reckon they got them wires on 'em, so I don't go around talkin' like that. I believe my gal is a real peach, so I ain't spendin' much time on the phone neither."")",-0.0447425283491611,-0.7761366963386536
386,"('Your boy just got invited to the high school all star game, what\'s up!\\"" My little brother is doing bigthings. Go get them', '""Your boy done got himself invited to that high school all star game, ain\'t that somethin\'! My little bro\'s makin\' some noise. Go out there and make it happen.""')",0.0147477043792605,-0.7761366963386536
387,"(""That just really messed up my day.  And as if that isn't bad enough, the wind is blowing that smelly Dolce & Gabanna Light Blue perfume in my direction"", ""That really put a wrench in my day. And it ain't no better, cause now that stinkin' Dolce & Gabanna Light Blue perfume is blowin' my way."")",0.0989812910556793,-0.8719891309738159
388,"(""All of you promoters can stop sending me tweets about your events, because nine times out of ten I won't be there.Make that ten times out of ten"", ""Y'all event promoters can quit sendin' me them tweets 'bout y'all shows. Cause most times I shan't be present. Make that every single time."")",0.0994482189416885,-0.8719891309738159
389,"('They want all their money and streaming will not cut it. It is easier to sell directly to folks.', ""They wanna have every last penny of theirs, an' streamin' ain't gonna cover it. It's simpler to sell right to the people."")",0.0732599347829818,-0.7761366963386536
390,"('Allow me to apologize in advance for what I will do to thebathroom after Thanksgiving.\\"" Amen, man', '""Allow me to apologize in advance for what I will do to the bathroom after Thanksgiving."" That\'s alright, mate.')",-0.0176432691514492,-0.7761366963386536
391,"('The Bulls are looking to trade Boozer to The Raptors. About fucking time theygot rid of that man', ""The Bulls is tryin' to swap Boozer over to them Raptors. It's about damn time they done got rid of that fella."")",-0.1114265620708465,-0.7761366963386536
392,"('I was just watching The Players Club. It sucked, but I love my big sister.She is cool, cute, and crispy.', ""I were jus' settin' an' watchin' me some Players Club. Ain't none too good, but I do love mah big sis. She's the cool one, the cute one, an' the crispy one."")",0.0115815252065658,-0.7761366963386536
393,"('Uncle Charlie Wilson was so great. The other night, no doubt, you are so far right, myfriend! Keep on doing your thing', ""Uncle Charlie Wilson was something else, lemme tell ya! The other night, I reckon you're as right as rain, buddy! Just keep on doin' whatcha do best."")",-0.0310966707766056,-0.7761366963386536
394,"(""I have never had someone do that to me because I don't spend time with people like that. No one would ever try that with me"", ""I ain't never had nobody do somethin' like that to me 'cause I don't hang around with folks like that. Nobody'd ever try that on with me."")",-0.0023587793111801,-0.8719891309738159
395,"('I have always wanted to have a girl that likes basketball so that we canbe like, \\""(LOVE AND BASKETBALL).\\', 'I\'ve always wished I had me a girl who loves her some basketball. That way, we could be actin\' all, ""(IN LOVE AND BASKETBALL).""')",0.1535205394029617,-0.7761366963386536
396,"(""We've been up all night smoking marijuana/drugs and now the morning is here.  I am goingto the store be back later fool"", ""We've been up all night smokin' us some marijuana/drugs, and now the mornin's here. I'm headin' to the store, be back later, fool."")",0.156244695186615,-0.8719891309738159
397,"('It is like mogs woke up and said, \\""Hey, I was popular in high school. I need to createmy brand and get paid.\\', 'It\'s kinda like Moggs woke up one mornin\' and said, ""Y\'all remember me? I was the cool kid in high school. I reckon it\'s about time I created myself a brand and started gettin\' paid.""')",0.0732825174927711,-0.7761366963386536
398,"(""I fell asleep at 6 and I'm up. Shaking my head. I'm about to force myselfe to go back tosleep! I have work in the morning"", ""I dozed off at six and I'm wide awake now. Shakin' me head. I'm fixin' to make myself go back to sleep! I got work in the mornin'."")",0.1560671925544738,-0.8719891309738159
399,"('Maybe he thought you, as a woman, should have come out in the middle of the night andinvestigate before calling the police', ""Maybe he figured, bein' a woman an all, you oughta have went out there in the dead of night an investigated yourself before callin' the cops."")",0.0660315677523613,-0.7761366963386536
400,"(""When people look at their photographs from just a few years ago and pretend they don't notice that they've aged significantl"", ""When folks take a gander at their old pictures from just a few years back, and act all casual like they ain't seen the signs of them aging considerable."")",0.009690361097455,-0.8719891309738159
401,"(""Okay, so, I think, I'm on the train with the Zeta that became a Sigma Gamma Roe a few years later.(Yes, you read that right)"", ""Alrighty then, I reckon I'm on the train with that Zeta fella who turned into a Sigma Gamma Rho a few years back. (Yep, it's quite the tale!)"")",0.0801326334476471,-0.8719891309738159
402,"('I understand why you are mad; I would be too if someone treated me like that. It has to stop. You have a child now.', ""I get why you're all riled up; I'd feel the same way if somebody done treated me that way. But it needs to end. You got yourself a little one now."")",0.1191780194640159,-0.7761366963386536
403,"(""He doesn't have to do anything.  She chose to stay, now she might as wellaccept this role or nothing"", ""He don't have to do nothin'. She decided to stick around, now she might as well go along with this here part or nothin' at all."")",0.2664042711257934,-0.8719891309738159
404,"('But as soon as you lay your hands on me, that is different. I will fight you because you are disrespectingme over a boy.', ""But as soon as you touch me, that's a whole different ball game. I'll fight ya cause you disrespecin' me 'bout some boy."")",0.2030328512191772,-0.7761366963386536
405,"(""All I would like is renters that I don't have to worry about and askfor my rent payment"", ""All I wants is tenants that ain't gonna give me no trouble and gon' pay their rent on time."")",0.0252682007849216,-0.8719891309738159
406,"('You might be living in a Taliban-occupied country. I hear theyreally hate seeing happy women', ""You might be livin' in a country where the Taliban's taken over. Folks say they don't take kindly to seein' happy women around there."")",0.1346829831600189,-0.7761366963386536
407,"('The alpha male of group takes this winter bundle up too serious.  The best time to take out a gun and killthem when it gets warm out like the Summer season', ""The lead dog in that pack takes this here winter pack mighty serious. The finest moment to haul out a gun and pop 'em when it warms up, like during the Summertime."")",0.0197564754635095,-0.7761366963386536
408,"('It is because of the cost of gas that innovations in renewable energyand few efficiencies have occurred', ""It's the high price of gas what's makin' folks come up with new ways of renewable energy and find a few ways to save on fuel."")",0.292101114988327,-0.7761366963386536
409,"('Been on the this for about 10 years and it is crazy seeing what time does to people.', ""I've been sittin' hereabouts for 'bout ten year now, and it's a real sight seein' how time can change folks."")",0.1501097232103347,-0.7761366963386536
410,"(""It would've been nice if they would've told me the Praise and Worshipsong, like, before this morning... that's funny"", ""It'd a been real sweet if they would've shared that Praise and Worship song with me, I reckon, 'fore this mornin'. That's kind of humorous."")",0.0464760400354862,-0.8719891309738159
411,"('I am doing too much this winter so that I can stunt forthe summer. I am such a black man.', ""I's doin' way too much durin' this winter, so I can put on a show for the summer. I's jus' such a black man."")",0.1755618602037429,-0.7761366963386536
