,Unnamed: 0,pairs,loss,sen_sim
612,612,"(""Yhu can call me ugly ' & i still wouldnt give af ' cause thata be dumb af !"", 'You can call me ugly and I still would not give a fuck because that is dumb as fuck!')",-0.109111376106739,-0.8719891309738159
613,613,"(""Ok so this morning I was fine but I don't feel good atall I hate being sick."", ""Can you believe that this morning I felt fine, but now I don't feel good atall. I hate being sick"")",-0.02432999946177,-0.8719891309738159
614,614,"(""I'm really trying to make an AU game before the season is over. UGA hopefully cause I can'tafford no damn iron bowl"", ""I'm really trying to attend an Auburn University game before the season is over.  University of Georgia, hopefully, because I can'tafford tickets for the damned Iron Bowl"")",0.1057851761579513,-0.8719891309738159
615,615,"(""I saw them by bridge street last night. 6 buses. And Ihope it ain't too ugly"", ""I saw them by the bridge last night. There were six buses. I hope the damage wasn't too bad"")",0.0308129414916038,-0.8719891309738159
616,616,"('Jameis Winston is the man on Florida St campus. I highly doubt he has to rape any bitch. That white bitch want money2 pay off student loans', 'Jameis Winston is the big man on campus at Florida State.  I highly doubt he has to rape any woman.  That white girl wants moneyto pay of student loans')",0.483923852443695,-0.7761366963386536
617,617,"(""naw fuck bama. Baylor need to lose and I don't know why Oregonis still even up there"", 'No, fuck Bama. Baylor needs to lose and I don’t know why Oregon is even still up there.')",0.0070685604587197,-0.8719891309738159
618,618,"('Father God Bless you to thank you for your Prayers and WeLove you all in JesusChristName.', 'Father, God Bless you, to thank you for your Prayers, and WeLove you all. In Jesus Christ, Amen')",-0.0430740527808666,-0.7761366963386536
619,619,"(""Hate when I come to break n I don't have a missed text phonecall FaceTime or nothin smh"", ""Hate that when I go on break, and I don't have a missed text, phonecall, FaceTime, or anything, shaking my head"")",0.1541275382041931,-0.8719891309738159
620,620,"('Bitch Calling Niggas There Brothers & Cousins After They G Her OutSmh!!! Shit Bitches Say Lmao', 'The woman was calling those guys \\""brothers\\"" and \\""cousins\\"" after they gave her a date rape drug!I\'m shaking my head in amazement.  Women say some crazy things.  I\'m laughing so hard')",0.3805918097496032,-0.7761366963386536
621,621,"(""Even Tho I Had Yo Gotti - I Am Album Weeks Before It Came Out... Just Got Finish Listening ToIt & It's A Classic!!!!!"", 'I had the Yo Gotti album weeks before it came out. I just finished listening to it. That song is a classic!')",-0.2827475965023041,-0.8719891309738159
622,622,"(""BCU 29 FAMU 10. The FAMU Marching 100 is back, but they couldn't handlethe BCU Wildcat Marching Band."", ""BCU 29 wins over FAMU 10. The FAMU Marching 100 is back but they couldn't handle the BCU Wildcat marching band."")",-0.0511852949857711,-0.8719891309738159
623,623,"('thoroughly enjoyed the Tribute. We remember her fondly though we were not supposed to hear, wedid. Who will be next?', 'I really enjoyed the Tribute. Even though we were not supposed to hear, we remember her fondly.Who do you think will be next?')",-0.4201669096946716,-0.7761366963386536
624,624,"('This shit crazy feelin for hope for speedy recovery! I know hegoin to take his time!', 'This shit-crazy feeling for hope and for a speedy recover! I know heis going to take his time')",0.0790984481573104,-0.7761366963386536
625,625,"('Niggas out here crack me up when they wit there chick! They try to let u know that they 2gether by grabin thereass & shit like that!', 'Boys out here crack me up when they are with their girl! They try to let you know that they are together by grabbing theirass and shit like that')",0.3448997735977173,-0.7761366963386536
626,626,"('That LITTLE UGLY GIRL HOTT IMA LET HER THINK SHE DID SOMETHING SHE ANIT DO SHIT HER MAN BEGGIN ME TO STOP SO ILLDO ..I GUESS SHE SICK', 'That little, ugly, girl is hot. I am going to let her think she did something that she is not doing. Shit, her man is begging me to stop so I will.I guess she is sick.')",-0.0415981188416481,-0.7761366963386536
627,627,"('I don\'t wanna go out tonight but it\'s a celebration that I don\'tthink I sure miss ""', ""I don't want to go out tonight, but it's a celebration that I don'tthink I want to miss.\\"")",-0.1350956261157989,-0.7761366963386536
628,628,"('School & basketball wit my son takes all my time I need a home cooked meal ""what happened to u cooking??""', 'School and basketball with my son takes up all of my time. I need a home cooked meal.What happened to you cooking')",0.1807277798652649,-0.7761366963386536
629,629,"('They only good on the grill!! I Luv turkey burgers nI want one now ""', 'They are only good on the grill!  I love turkey burgers and I want one now')",0.2719658613204956,-0.7761366963386536
630,630,"('My next bitch will not smoke iont even smoke so why would I wantyo stank breath ass to', ""My next girlfriend will not smoke.  I don't even smoke, so why would I wantyou, with your terrible bad breath, to smoke"")",0.4427409470081329,-0.7761366963386536
631,631,"('My mom has about 10 sores on her body, from head to toe, some of them so severe, that her doctor estimates it wouldtake a year/more to heal', 'My mother has at least ten sores on her body from head to toe, and some of them are very severe.They could take longer than a year to heal')",0.0312233734875917,-0.7761366963386536
632,632,"('Ijust asked my baby y she putting all that grease in her baby hair she Tom bout cuz im finna let itgrow smh grown lil lady', ""I just asked my baby if she is putting all that grease in her baby's hair. She is talking about it because I am finally going to let itgrow. I am shaking my head, grown little lady."")",-0.2360189855098724,-0.7761366963386536
633,633,"(""I really want to apologize to cuz that's wrong for me to come out my mouth and say big wildshit like that to her"", ""I really want to apologize too because that's wrong for me to have it come out of my mouth, and say big, wildshit like that to her"")",-0.0331775583326816,-0.8719891309738159
634,634,"(""Vic fuckin my old bitch nunu she acting like she didn't fuck him bitch that's my Brova u thinkhe not gonna tell me"", ""Vic is fucking my old bitch, Nunu. She's acting like she didn't fuck him. Bitch, that's my friend, you thinkhe isn't going to tell me"")",0.0105046527460217,-0.8719891309738159
635,635,"('Look out for the first episode of the Verse One Show as early asthe first week of December.', 'Be ready for the first episode of the Verse One Show as early as the first week of December')",0.2029729932546615,-0.7761366963386536
636,636,"('My dream last night - was at my house and rocked my daughterto sleep. Trying to interpret?', 'I had a dream last night that I was at my house rocking my daughter.What do you think that meant?')",-0.0583660677075386,-0.7761366963386536
637,637,"(""Thanks for small flat rate priority boxes. I'll remember to use one if I evership a $.99 VHS tape"", ""Thanks for the small flat rate priority boxes. I'll remember to use one if I evership a $0.99 VHS tape"")",0.0011658725561574,-0.8719891309738159
638,638,"('dept of Commerce and insurance is a great advocate for Tennessean consumers and businesses.Glad she is in TN!', 'Department of Commerce and Insurance is a great advocate for Tennessean consumers and businesses.Glad she is in Tennessee')",-0.1285746991634369,-0.7761366963386536
639,639,"('Watchin Eminem on BET and let m tell u this dude speaks his mind no matter what!! He gone give u the real all thetime!! Luv this dude here!', 'Watching Eminem on BET, and let me tell you, this dude speaks his mind no matter what! He is going to give you the real facts alltime! Love this dude right here')",-0.0570990517735481,-0.7761366963386536
640,640,"(""It's really damn cold at this game, but watching the Niners pick one offhas me feeling pretty good."", ""It's really very cold at this game, but watching the San Francisco 49ers make an interception has me feeling pretty good"")",0.0611033625900745,-0.8719891309738159
641,641,"('Lovin my daughter n her lovin me back is da greatest love of all.datsall da love I need!', ""Loving my daughter and her loving me back is the greatest love of all.  That's all the love I need"")",0.4843072295188904,-0.7761366963386536
642,642,"(""Lonely days I can deal wIt bt lonely nights ain't wat I want...smh..I don't wait fa love,it wait upon me. Don'trush feelings,I wait to feel"", 'On lonely days I can deal with. But lonely nights are not what I want. I am shaking my head. I do not wait for love, it waits upon me. Do notrush feelings. I wait to feel.')",-0.0109465131536126,-0.8719891309738159
643,643,"('Omg without makeup Yall bitches are beasts,even so Yall goes look like Homer Da Clown! Fuckin return of Daliving dead Kmsl ..just saying*', 'Oh my gosh, without makeup, all of you bitches are beasts. Even so, you all look like Homer da Clown! Fucking return of the living dead. I am killing myself laughing, I am just saying')",-0.0776454135775566,-0.7761366963386536
644,644,"('She Might Of been there from The Beginning But it Only matters who gonebe there at the end', 'She might have been there with me from the beginning but the only thing that matters is who is going to be there for you at the end')",0.0454148054122924,-0.7761366963386536
645,645,"(""Holiness is not through worship, meditation ,or sacrifices. It's through focus onour responsibility toward other people."", ""Holiness is not through worship, meditation, or sacrifices.  It's through focus onour responsibility towards other people"")",0.4510070085525512,-0.8719891309738159
646,646,"('don\'t talk or listen. They observe and if it interests them then they pay attention.""Wow this is really me!', 'Don’t talk or listen. They will observe and if it interests them they pay attention. Wow, this is really me!')",0.086848683655262,-0.7761366963386536
647,647,"('Gonna be great her and my southern cousin think he gonna see his floridapiece lol pray for him', 'It’s going to go well with her and my southern cousin. I think he is planning to visit his Floridiansexual partner. It’s so funny. Pray for him')",-0.0193363986909389,-0.7761366963386536
648,648,"('2 be clear NO Illinois Bruhz won any step show in Illinois in 20years before 07 did it....', 'To be clear, no Illinois brothers have won any step show in Illinois in 20years before 07 did it')",-0.1703304499387741,-0.7761366963386536
649,649,"('I wanna thank and Nashli for setting me and my ace out to 03. Yall was making sureand we appreciate it! LBVFS', 'I want to thank Nashli for setting me and my ace out to 03. You all were making sureand we appreciate it! Laughing but very fucking serious')",0.0126836877316236,-0.7761366963386536
650,650,"('I love where my life is going. I got my eye on everyone.Everyone has a fair chance', 'I love where my life is going. I have my eye on everyone.Everyone has a fair chance')",0.00986632052809,-0.7761366963386536
651,651,"(""dats cuz he naturally a fat boy...mogs don't even notice I swap out profile pixover last 6 years lol"", ""Thats because he is naturally a fat boy. Mogs didn't even notice that I swapped out profile picturesover the last six years. I'm laughing"")",-0.184856578707695,-0.8719891309738159
652,652,"('My bro said pray for my exs sad one said she gonna deal wit a new caliber dudes aka gold digger lolmust be a southern thing', ""My brother said pray for my exes. The sad girl said she was going to deal with a new caliber of dudes. She's a gold digger. I'm laughing.It must be a southern thing"")",-0.1348646879196167,-0.7761366963386536
653,653,"(""2 all the single chicks dat don't need a man and taking they xmas tree out tothe alley this wkend lol"", ""To all the single chicks who don't need a man and are taking their Christmas tree out tothe alley this weekend, laugh-out-loud"")",-0.2101336866617202,-0.8719891309738159
654,654,"(""I'm happy is shit. Dem new SHOES that just came out bout tobe on my feet!!-fck yea,,,"", ""I'm happy as shit. These new shoes that just came out are about tobe on my feet! Fuck yeah"")",-0.210089236497879,-0.8719891309738159
655,655,"('I been talking this ignant (but true) shit for over 15 years...but NOW its hitting home one 30scome into picture...imma chill tho', ""I've been talking about this ignorant (but true) shit for over 15 years...but NOW it's hitting home once thirtiescome into the picture. I'm going to chill, though"")",-0.1275922507047653,-0.7761366963386536
656,656,"(""Yes I'm a bears fan. If after 9 years Frazier is not making the playoffs consistently they yeahe probably will be fired."", 'Yes I’m a bears fan. If after nice years Frazier is not making the playoffs consistently then yeah he probably will be fired.')",-0.0104255583137273,-0.8719891309738159
657,657,"(""I think 2morrow imma tweet in opposite all day....say the exact opposite of what I'm thinking atthe moment. Who wit me?"", 'I think tomorrow I’m going to tweet in the opposite all day. I will say the exact opposite of what I’m thinking atthe moment. Who is with me on this?')",-0.050543412566185,-0.8719891309738159
658,658,"('LOL yea its rough. Just relax and know ppl are trying their best and that means a lot. Plus arent uplanning the all girl day?', 'That\'s funny! But yes, it is rough. Just relax and know people are trying their best and that means a lot. Plus aren\'t youplanning the \\""all-girl day\\""')",-0.2423973232507705,-0.7761366963386536
659,659,"(""yea C's need to think about the future, they are not winning withthe team they have now."", ""Yeah, C's need to think about the future. They are not winning withthe team they have now"")",-0.0470175668597221,-0.8719891309738159
660,660,"('I could preach a whole sermon on mogs dat look at immediate needs andneva long term...but yea nvm', ""I could speak extensively on men who only look at what their immediate needs are butnever look at things in the long term.  I could, but I won't"")",0.4512365758419037,-0.7761366963386536
661,661,"('This nigga just folded chicken up .....he a beast and cantbe stop .....they gotta foul', 'This guy just pushed that chicken over. He is a beast and cannotbe stopped. They need to foul')",0.0781363099813461,-0.7761366963386536
662,662,"(""This girl said I got her in the friend zone.... naw bitch its the I ain'tfuckin wit yo ass zone"", ""The girl said I befriended her.The bitch is lying. I don't fuck with girls like her"")",0.1138438507914543,-0.8719891309738159
663,663,"(""Gimme a Gangsta Hoe one that Don't Give a Fuck andthat a Shank the Hoe!"", ""Give me a gangster whore, one that doesn't give a fuck andthat will stab the whore"")",0.3931289911270141,-0.8719891309738159
664,664,"('Why Do Hood Barbers cut the best but neva on time? Its like they KNOW u notgonna fuck with anyone else...', ""Why do neighborhood barbers always give you the best hair cut but are never on time.  It's like they know that you're notlikely to go anywhere else."")",0.1322256624698639,-0.7761366963386536
665,665,"('Just when u think that things are making a turn 4the worst, God shows you that he has bigger nbetter things planned 4 u.', 'Just when you think that things are making a turn for the worst, God shows you that he has bigger and better things planned for you.')",-0.1571308076381683,-0.7761366963386536
666,666,"(""Aye I'm thinking about doing crossfit cuz I'm sick of seeing non hoopersrepresentation in dem classes lol"", ""Yeah. I'm thinking about doing crossfit because I'm sick of seeing non-hoopersrepresented in those classes. I'm laughing out loud"")",-0.3262584507465362,-0.8719891309738159
667,667,"('Man I just wanted to make me some cheese eggs n grits and it turn into breakfastfor the whole fam Smdh', 'Man, I just wanted to make myself some cheese, eggs, and grits and it turned into breakfastfor the whole family. I’m shaking my damn head.')",-0.0044209500774741,-0.7761366963386536
668,668,"('Really gonna use this deepfryer and try out this Jerk DeepFried Chicken RecipeI got in my head...', 'I am really going to use this deepfryer and test this Jerk DeepFried Chicken RecipeI have memorized')",0.1471468061208725,-0.7761366963386536
669,669,"('We took Nyla to the doggie park Saturday. She had a ball! Making""friends"" like they\'re human lol', 'We took Nyla to the doggie park Saturday. She had a ball! Making\\""friends\\"" like they\'re human, it\'s funny')",-0.1945091784000396,-0.7761366963386536
670,670,"(""Tierra better be glad she's having a bad day lol bc I wasjust about to fire her"", ""Tierra should be grateful that I understand that she's just having a bad day, because I wasjust about to fire her"")",0.0086173117160797,-0.8719891309738159
671,671,"('2 every Aux Member of a D9 that wish they could celebrate with DST but chose to have1 letter and a Symbol.', 'To every auxiliary member of a D9 that wish they could celebrate with DST but chose to haveone letter and a symbol')",0.1396828144788742,-0.7761366963386536
672,672,"('ion trust naan bitch round my man she gotta be his sister cuzn mama or aunt cuz Idon\'t mind being rude !""', 'I don’t trust any bitch around my man. She’s gotta be his sister, cousin, mama, or aunt, because Idon’t mind being rude!')",0.1011222302913665,-0.7761366963386536
673,673,"('This chinese restaurant slow cooks these pigeons to perfection...makes me feel likethis realy chicken and beef.', 'This Chinese restaurant slow cooks these pigeons perfectly. It makes me feel thatthis food is really chicken and beef')",-0.0901002585887909,-0.7761366963386536
674,674,"('How they going act when I finish this 2nd one? Orwhen I get that Phd?', 'How are they going to act once I finish this second one or when I get my Phd')",0.0984630957245826,-0.7761366963386536
675,675,"('2 all the club promoters that wanna capture the ""greek"" market but neva went to school 2understand how it get intune', 'To all the club promoters that want to capture the \\""greek\\"" market but never went to school tounderstand how it get in tune..')",-0.0234021134674549,-0.7761366963386536
676,676,"('Travis wants to go to a Nets game in BK. Thinking that might be afun day trip megabus action!', 'Travis wants to go to a Nets game in Brooklyn. Thinking that might be afun day-trip, mega-bus action')",-0.0104263145476579,-0.7761366963386536
677,677,"(""The amount of liquor I drunk last nite was ungodly...But I didn't have a lick ofa hangover...Thank you Patron God."", ""The amount of liquor I drank last night was ungodly. But I didn't have a lick ofa hangover...thank you, Patron God"")",0.0350295864045619,-0.8719891309738159
678,678,"('On New years i was right by my aunt house . I shouldve wentto see && Raquel .', ""On New Years, I was right by my aunts house. I should've goneto see Raque"")",-0.1361292004585266,-0.7761366963386536
679,679,"('When u have 1 of the Best Defenses in the league u always give ya self a chanceto make noise in Playoffs', 'When you have one of the best defenses in the league, you always give yourself a chanceto make some noise in the playoffs')",-0.0637625157833099,-0.7761366963386536
680,680,"('online identity theft is nothing new...most times the owner of thepix never find out. Ever.', 'Online identity theft is nothing new. Most of the time, the owner of thepictures never find out. Ever')",-0.0768936648964881,-0.7761366963386536
681,681,"('let me find out bitches on twitter talking shit bout something that happen last year. kill yourself hoe .', 'Don’t let me find out that bitches on Twitter are trash talking about something which happened last year. Kill yourself, hoe.')",0.0387016907334327,-0.7761366963386536
682,682,"(""we got Kcups in my office...and I'm not a coffee drinker but I knowthis makes us fancy lol"", ""We have K-Cups in my office... and I'm not a coffee drinker but I knowthis makes us fancy. I'm laughing"")",-0.1947714239358902,-0.8719891309738159
683,683,"(""Must be nice, Having someone who trusts you despite what they've heard, Someone as mighty as a lion but stillas gentle as a bluebird."", ""It's good to have someone who trusts you despite what rumors suggest.  Someone who is strong but stillgentle"")",0.0216516982764005,-0.8719891309738159
684,684,"('Just cursed out my lil bros for not picking up they phones that EYE broughtdem...fuckt hey think they are?!', 'I just cursed out my little brothers for not picking up their phones that I boughtthem. Who the fuck do they think they are')",0.0470849275588989,-0.7761366963386536
685,685,"('Ive Got. . 2Tickets To PARADISE . . . , Wo Wo Wo Woo.. Wooo Wooo Wooo .', ""I've got two tickets to paradise. Woo woo woo woo.Woo woo woo"")",-0.1000740155577659,-0.7761366963386536
686,686,"('From the look of my I see hardly no one works 2day...and I nevahad this day off before.', 'From the looks of it, hardly anyone works today...and I have neverhad this day off before')",0.0779630094766616,-0.7761366963386536
687,687,"('if your point is that i dont hold you to the samestandards as my self...your correct.', 'If your point is that I don’t hold you to the samestandards as I hold myself, you are correct.')",-0.075730487704277,-0.7761366963386536
688,688,"(""I'll try tomorrow. This flu has been kicking my ass for a week now.I need a nurse! Lol!"", ""I'll try tomorrow. This flu has been kicking my ass for a week now.I need a nurse! I'm laughing"")",-0.029098292812705,-0.8719891309738159
689,689,"(""maaaaan dat would be the ultimate Kiss my ass move...but MIAcan't afford him AT ALL..."", ""That would be an amazing thing to have happen, but Miacan't afford him at all"")",-0.1538063883781433,-0.8719891309738159
690,690,"(""yeah...just would help if I didn't have Ebola! Lol! Don't want to be the outbreak monkey at work. Thinkthat's how I got sick."", ""Yes, it would help a lot if i wasn't so sick.  I don't want to be the one to cause an outbreak of sickness in the workplace.I believe I caught the sickness at work"")",0.2671678364276886,-0.8719891309738159
691,691,"(""I'm not a PTO user unless I have some fun shit to do...I goin no matter the weather"", ""I'm not a paid time off user unless I have some fun shit to do...I goin to work regardless of the weather"")",0.0693318098783493,-0.8719891309738159
692,692,"(""Nicki no dag on well she didn't wanna say yes , but she was like I mind as well causeshe goin get through anyway"", 'Nicki knows perfectly well she didn\'t want to say yes, but she said, \\""I also care\\"" becauseshe is going to get through it anyway')",-0.0577834472060203,-0.8719891309738159
693,693,"(""and when I couple the fact that I'm now paying back (paid forit) I feel nausea lol"", ""and when I couple the fact that I'm now paying it back (I paid forit) I feel nauseous. I'm laughing"")",-0.0984401255846023,-0.8719891309738159
694,694,"('This btch stupid af on this movie , I wanna jump through the screen& smack her ass -_-', 'This bitch is stupid as fuck in this movie. I want to jump through the screenand smack her ass')",-0.0872710570693016,-0.7761366963386536
695,695,"('Lil Buddy looking for Connects..I aint got any for him...all I got is same ole ""work hard as shit over time and ifthey don\'t pay ya BOUNCE""', 'My little buddy is looking for connects but I don’t have any for him. All I have is the same old “work as hard as shit over time and if they don’t pay you, bounce.”')",0.2656693756580353,-0.7761366963386536
696,696,"('Kickin doors, shouting, shooting. Police called, came quick, not quick enuf. Thugs return, police called,back in seconds! 3 ARRESTED.', 'There are three people making bad choices, kicking in doors, shouting, and shooting. The police are called but do not get there fast enough and they run away.  They come back and the police are called again.The police get there quickly and arrest all three')",0.4954346418380737,-0.7761366963386536
697,697,"(""It aint Fuck dude...but more so I don't understand the process of Mentoring...why I gotta tell uwhat u need to do?"", ""It's not fuck, dude...but more so I don't understand the process of mentoring. Why do I have to tell youwhat you need to do"")",0.0458807609975338,-0.8719891309738159
698,698,"(""And AYE! Stop using my fucking Govt Name on here! That'sTwice in 10 mins! Lol"", ""And yes! Stop using my fucking government name on here! That'stwice in 10 minutes! Laugh-out-loud"")",0.0294447429478168,-0.8719891309738159
699,699,"('About to call it a night and catch sum zzz tired and my princess not sleepy at allplease cum get yo child', ""I am about to go to sleep, and catch some Z's, I am tired and my princess is not sleepy at allplease come and get your child in order to put her to bed"")",0.1088854745030403,-0.7761366963386536
700,700,"('This jazz right now>>>>>>So soothingit just takes my mind off of shitthat I be thinking about', ""This jazz is so soothing that it just takes my mind off of the shitthat I'm thinking about"")",-0.2029793113470077,-0.7761366963386536
701,701,"('Sitting On My Bed Bored AF >>>>> Wishing My Future Was Heraaa :), But He Not -_-', ""Sitting on my bed bored as hell, wishing my man was here. (smiley face)But he's not. (mad face"")",0.1261822432279586,-0.7761366963386536
702,702,"('I also went on ""swimming dates"" by saying I was goingto pool who wit me?!', 'I also went on \\""swimming dates\\"" by saying I was goingto the pool, who\'s with me?')",-0.125864490866661,-0.7761366963386536
703,703,"('U right! I did lie! aint makin it to NFC champ game. Notif def playin this way!', ""You're right, I did lie! I can't make it to the NFC championship game. Notif they're playing this way"")",0.0733283013105392,-0.7761366963386536
704,704,"('Only if they lose by 3. If they win by 7 then will be all about his guts. Better to do itearly in game than late.', 'Only if they lose by three points. If they win by seven, then we will focus on him. It is better to do itearlier in the game than later in the game')",0.0721362382173538,-0.7761366963386536
705,705,"(""yea but I can't see 11 months making it, NOW u need extra check to make it tho...and Iknow bout that poor life"", ""Yeah, but I can't see 11 months making it. Now u need extra checks to make it though, and Iknow about that poor life"")",-0.0682550743222236,-0.8719891309738159
706,706,"('Profound understanding. is like the incredible hulk.. take me at my best ormeet me at my worst.""', 'Profound understanding is like The Incredible Hulk. \\""Take me at my best ormeet me at my worst\\""')",-0.0535633489489555,-0.7761366963386536
707,707,"('All dat education and still having to suck dick in the back of the DatingGame has to be humbling...', 'All that education and still having to suck dick in the back of the Dating   Game has to be humbling')",0.5669209957122803,-0.7761366963386536
708,708,"('Sideline security guard back prolly broken after such a clean hit. Somebody about tocash in on disability soon!', 'The sideline security guard’s back is probably broken after such a direct hit. He is about to be able to get disability benefits soon')",0.3249391317367553,-0.7761366963386536
709,709,"('Ppl watching downtown has to be some of the funniest shitu can do down here.', ""When you're downtown, people watching is fun.  You can see some funny things down there if you want to"")",0.0626255199313163,-0.7761366963386536
710,710,"('Sideline hate? The more dominant the Falcons are early, the more likely I think they will lose. And Iwant them to win .""', 'Sideline hate? The more dominant the Falcons are early, the more likely I think they are to lose. Iwant them to win')",0.1141322329640388,-0.7761366963386536
711,711,"(""Hey I'm wondering how Brady getting fined for nearly kicking a hole thru Reed? Had noprob getting Suh tho huh?"", ""I'm wondering how Brady got fined for nearly kicking a hole thru Reed? He had noproblem getting Suh though"")",0.1241131648421287,-0.8719891309738159
712,712,"('Aye I insulted ur height as a man...I need a rebuttalfor my pls and thanks', 'Hey, I insulted your height as a man. I need a rebuttalPlease and thank yo')",-0.1385133117437362,-0.7761366963386536
713,713,"('Technology is the ultimate Can be so simple yet complex. Everytime you think you figured it outthere is more to learn.', 'Technology is the ultimate example of something that can be so simple yet so complex. Every time you think you have figured it outthere is more to learn')",0.2033128142356872,-0.7761366963386536
714,714,"('I figga if u can bring ya self to even do some hoe acts, your fargone. Eg GangBang by Hoopsquad', ""I figure if you can bring yourself to even perform some whore acts, you're fargone (e.g., Gang Bang by Hoop Squad)"")",0.1129115521907806,-0.7761366963386536
715,715,"('""#Sagittarius & have a connection that is out of this world. When they fall in love there isno falling out of it.""', 'Sagittarius have a personality that is very outstanding. when they fall in love with a personthey do not get pass this love so easily')",0.098433181643486,-0.7761366963386536
716,716,"('U niggaz make it HARD for me to leave the crib! Especially after a good workout dat got me sore...', 'You guys make it very hard for me to leave the house. Especially after a good work out that’s got me feeling sore.')",0.1504528820514679,-0.7761366963386536
717,717,"('He talking bout she must be a cover up, why is hewith her.. I was ctfu', 'He\'s talking about \\""she must be a cover up\\"", why is he with her? I was cracking the fuck up')",-0.0825554803013801,-0.7761366963386536
718,718,"('the min his team miss 3 open shots dat he pass up for the team,ak kobe will be back', ""The minute his team misses three open shots that he passed to them,it'll be ok because Kobe will be back"")",0.1006199270486831,-0.7761366963386536
719,719,"('I forgot the best one was ""Forever Boy"".:-) :-) :-) :-):-) :-) :-) :-) <3', 'I forgot that the best was \\""Forever Boy\\""!N/')",0.4449808299541473,-0.7761366963386536
720,720,"('I maybe petty, but I count the mins I work and stay schemingon 35 hours work weeks...', 'I may look alright, but I count the minutes I work and I work hard at keepingmy 35 hour work weeks.')",-0.0825855061411857,-0.7761366963386536
721,721,"('. Who Is My Momma To Tell Me How To Get My Hair , I Told Her She Gt HaOwn Head , She Bold!', 'Who is my mother to tell me how to get my hair cut. I told her that she has herown head. She is bold.')",-0.0643089935183525,-0.7761366963386536
722,722,"('I wonder how many dudes getting called up to ""Boo"" status not knowing they beingused to Valentine Day Dates...ONLY!', ""I wonder how many guys who are now being called boyfriends don't realize that they used to be Valentine's Day Dates, only"")",0.0711222141981124,-0.7761366963386536
723,723,"('we actually had a great time and was served by a nonflamboyant homosexual...patronshots only 8 bucks 2!', 'We actually had a great time and were served by a non flamboyant homosexual. Patronshots were only 8 bucks for 2')",-0.1962141990661621,-0.7761366963386536
724,724,"('The Lord is good, a refuge in times of trouble. He cares for those who trustin him - Nahum 1:7', 'The Lord is good, a refuge in times of trouble. He cares for those who trustin him - Nahum 1:')",-0.1268784254789352,-0.7761366963386536
725,725,"(""Its cute that yall have been together for so long, but it doesn't meananything if you weren't faithful"", ""It's cute that you all have been together for so longanything if you weren't faithfu"")",-0.2514400482177734,-0.8719891309738159
726,726,"('""God will keep sending the same ppl across your path until u learn the lesson u aremeant to learn from them.""', '\\""God will keep sending the same people across your path, until you learn the lesson that you aremeant to learn from them.\\')",-0.0585658363997936,-0.7761366963386536
727,727,"('Asking somebody to do something instead of telling them, and saying thankyou makes all the difference', 'Asking somebody to do something instead of telling them, and saying thankyou, makes all the difference')",-0.064960666000843,-0.7761366963386536
728,728,"('Today is my last day drinking pop and cuttin back on drinkingalcohol.! My kidneys are bad.!', 'Today is my last day drinking pop and I’m cutting back on drinkingalcohol! My kidneys are bad')",0.2699171304702759,-0.7761366963386536
729,729,"('this is Olivia & I am in NOLA & Tunein is not connecting-Letme in, let me in.', 'This is Olivia and I am in New Orleans and Tunein is not connecting. Letme in, let me in')",0.06906358897686,-0.7761366963386536
730,730,"('When I tell Halston my plans for next few months his expressionis going to be this', 'When I tell Halston my plans for the next few months, his expressionis going to be this')",-0.0314485654234886,-0.7761366963386536
731,731,"('this would be the biggest swerve in wrestling history. You working with the shield.Them destroying punk and heyman.', 'This would be the biggest swerve in wrestling history. You working with The Shield.Those people destroying Punk and Heyman')",0.0599033087491989,-0.7761366963386536
732,732,"('Duh its called drowning, tell me shit I don\'t no Bitch. You can diefrom drinking too much water.""', ""It's called drowning. Tell me something I don't know. You can diefrom drinking too much water"")",0.0933747217059135,-0.7761366963386536
733,733,"('u guys r so CORNY! Ha get it. Cause the dogsnickname is.. Ahh fuck it.', 'You guys are so corny! Ha get it? Because the dog’s nickname is... Ahh fuck it')",0.3170004189014435,-0.7761366963386536
734,734,"(""Wat y'all see us spending we can afford to do it Cus we ain'tbring it all wit us"", ""Whatever you see us spending, it's okay, we can afford it.  Besides, we aren't going to be ableto bring it with us"")",0.5172808766365051,-0.8719891309738159
735,735,"('merchhhh u can . Awee nd go talk to dhat lil bitchdat wanna fuck widdchuu !!!', 'Merch u can. And go talk to that little bitchthat wants to fuck with you')",0.0214298944920301,-0.7761366963386536
736,736,"('That Weird Feeling When You Got Headphones In Yo Ear AndYou Think Somebody Calling You', 'That weird feeling when you have headphones in your ears andyou think someone is calling you')",0.1699750423431396,-0.7761366963386536
737,737,"('U THINK IM PLAYING IM DONEEE ! ON STONEE IM NOT FENNA KEEPARGUIN WIDDCHO BITCHESS BOAA !', ""You think I'm playing, I'm done. On stone, I'm not fixing to keeparguing with you bitches, damn"")",-0.0265783164650201,-0.7761366963386536
738,738,"('Right, Ran Script With A Straight Face To The Po Po...That Devil PunanyTurnt Him The Fuk Out...', 'Right, ran the script with a straight face to the police. That devil female genitaliaturned him the fuck out')",0.1000740230083465,-0.7761366963386536
739,739,"('Fuck That You Win Some And Lose Some And This Time Shid I LostThe Love Of My Life', 'Fuck that. You win some, you lose some. And this time, shit, I lostthe love of my life')",0.0140463262796401,-0.7761366963386536
