,pairs,loss
422,"('Kobe need 2 keep gum in his damn mouth..lmao. Let me get off Kobe,he still got dat shit.', 'Kobe needs to keep the gum in his mouth. I laugh about it, but let me move on from him.He is still just as talented')",0.049489982426166534
423,"('Im Honest About Shit It Aint NoReason To Lie Be Grown BoutThe Shit I Hate Liars', 'I am honest about shit; there is no reason to lie. Be grown about it. Shit, I hate liars')",0.04840768128633499
424,"('it took my female BFF to tell me ""yea ya girl tripping but let her ride this spell out den shegonna be all sorry nshit...""', 'It took my best girlfriend to tell me \\""I know your upset, but let some time pass and then shewill feel sorry that this happened...\\')",-0.031171467155218124
425,"('baltimore i definitly showing yall mad love cant wait for thia game tomorow prayingfor the team GO RAVENS', ""Baltimore is definitely showing you all mad love. I can't wait for the game tomorrow. Prayingfor the team. Go Ravens"")",0.3454186022281647
426,"(""But I recognize shit happens and if I don't achieve it, it was out of my power den...cuz imma do everything Ican to get it done"", 'I recognize shit happens, and if I do not achieve it, it was out of my power. Then I am going to do everything I can to get it done.')",0.12454545497894287
427,"(""Just cuz u wanna be cool with me, don't mean Iwanna be cool with u..."", ""Just because you want to be friends with me, doesn't mean I want to be friends with you.."")",-0.03271476924419403
428,"('¡Slow Nigga, Whn I Dont Call Yu Backk Tht Meanz STOP FuckinCallin Me!!>> {""VOICEMAIL FULL SMH""}', 'Slow down, black man. When I do not call you back that means stop fuckingcalling me. Voicemail is full; shaking my head')",0.07620611786842346
429,"('she then promptly got broken up with by her lame boyfriend she thoughtshe could pressure into marriage', 'She then promptly got broken up with by her lame boyfriend she thought that she could pressure into marriage')",0.044804319739341736
430,"('Hate Whn A Men Say Thy L O V E M E Cause I Really Hate Sayin It Back IfI Really Dont Love Thm...', ""I hate when a man says he loves me because I really hate saying it back to him ifI don't really love him"")",0.03159970045089722
431,"('Fuck picnics (except niggaQ) Fuck Clubs (Maybe VirgoBash if the homies peace dat out) Just RedCups and my living room', 'Fuck picnics (except black man). Fuck clubs; maybe VirgoBash if the homies peace that out. Just redcups and my living room')",-0.046721749007701874
432,"(""I'm not gon be in the house all day.. even if I do be stuck in this bitch,Ima be in here with"", ""I'm not going to be in the house all day. Even if I am stuck in here,I'm going to be in here wit"")",0.024815432727336884
433,"('---> At work: Damn it’s only 1 o’clock?!?! At home on your day off:Damn its already 1 o’clock?!?!?""', ""At work: Damn, it's only 1 o'clock?! At home on your day off:Damn, it's already 1 o'clock?"")",0.11040578037500381
434,"('The Fact that someone announced that whoever left their son in the car playing on a IPad &needs tocome out. ppl priorities bent', ""A store had to announce that someone left their son in their car playing on an IPad and that the parent needed tocome out to get him. People's priorities are misplaced"")",0.12695759534835815
435,"('3 dudes in the room. One is a QUEEN. oh ok. What y\'all doin?"" We know what they was doing, but heain\'t gonna say it doe', 'There were three men in the room. Actually one is a woman. What are they doing? I think we know.He will never admit to it.')",-0.13012614846229553
436,"('Why is it! 1:30am and you paid for VIP parking and gave your son a Ipad to hold him over til your drunka#* finish having it up#Ghet', ""I'm upset with you. It's 1:30AM and you paid for Very Important Person parking and left your son with an Ipad to keep him occupied while you got drunkand partied.  This was irresponsible"")",0.0031154965981841087
437,"('The worst thing could have ever done was to take NBQ Wings off themenu TF was they thinking', 'The worst thing that could have ever been done was to take NBQ wings off themenu, the fuck were they thinking')",-0.039893992245197296
438,"('Leaving work and letting it be known I gotta Dub onwhat eva Gallon yall talmbout!', 'I am leaving work and letting it be known that I have to dub on what ever Gallon you all are talking about')",-0.08280733227729797
439,"('I wanted to see Chris in something a little different and more facial and head hair... But hes still Adorb!', ""I would like to see Chris wearing a different outfit and with more hair on his head as well as faceBut he's still cute"")",0.06452495604753494
440,"('just know Banks be on bullshit...which is why I just avoiddem for my financing needs...', 'Just know that banks are full of it, which is why I simply avoidthem for my financing needs')",-0.06483140587806702
441,"('YASSSS ! Turnin them good girls bad ... Well we been bad it just take the right oneto make the surface BOL', ""Yes! I'm trying to help them turn their lives around. We make bad choices and sometimes it only takes one right choice.That can completely turn your life around"")",-0.005556503310799599
442,"(""Hubby just said get out of the way I'm a cook. So I'm amove. DO YOUR THING, HONEY."", 'My husband just said, \\""Get out of the way.  I\'m a cook.\\""  So I\'mmoving.  Do your thing, honey')",0.320266455411911
443,"('Some girls are sneaker heads, while im just a high heel head lmao if that makes sense?""THIS IS WHYI LOVE YOU. Same here.', 'Some girls are sneaky while I am just a high-heel head, laughing my ass off. Does that make sense? This is whyI love you. Same here.')",0.09803277254104614
444,"(""lmfao, ummmm yessss of course. Layah won't go tho. She gets mad looking at me eat, bc she has no teethyet. my poor bby."", ""Laughing my fucking ass off, yes, of course. Layah won't go though. She gets mad looking at me eat because she has no teethyet. My poor baby"")",0.0884692594408989
445,"('I wanna bell pepper , ham owe I can\'t finish the rest ! thanksgiving Wea are you ?""meeither I can taste it', 'I want a bell pepper and ham. I cannot finish the rest! Thanksgiving, where are you?I can taste it.')",-0.016680488362908363
446,"(""Ppl kill me u walking around here with new shit but ur can't getur child anything thing new"", ""People kill me.  You're walking around here with new stuff but you can't getyour child anything new"")",0.1480141133069992
447,"('Went to the casino Thursday had 11 drink and been sick every since and I have ahospital job interview tomarrow am', 'I went to the casino on Thursday and had 11 drinks. I have been sick since then and I have a job interview at the hospital tomorrow morning.')",0.2595931589603424
448,"(""I get half way dressed and then I lay back in my bed so when my mama calls up here at like 7:40 Nd ask whatI'm doing I'm getting dressed"", 'I get almost completely dressed and then I lay back down in bed. I know my mom will ask question me.I can tell her I am getting dressed')",-0.03754843771457672
449,"('I got clothes. I got hella shit. I just choose to look like abum 96% of the time', 'I have clothes. I have a lot of shit. I just choose to look like a bum 96% of the time')",-0.007456841412931681
450,"('I am grateful for a purposeful and joyful God who never forsakes us and whose works are abeautiful wonder to my soul.', 'I am so thankful for a God who is purposeful and who never forsakes us. My God is a beautiful wonder to my soul')",0.000515355437528342
451,"('Ummm Boo try to go for a gown and not club dress or ""meetingthe parents"" look please ...', 'Honey, try to wear a gown and not a club dress for a \\""meetingthe parents\\"" look please.')",0.05868642032146454
452,"('Dear the enemy of my enemy will never be my friend playing defenselike that. Sincerely, a fan.', 'Dear, the enemy of my enemy will never be my friend when playing defense like that. Sincerely, a fan.')",0.012307556346058846
453,"('I asked for 2 wings and guess what Popeyes took it upon themselves to throw in the box one big assdry breast and a wing', 'I asked for two wings, and guess what? Popeyes took it upon themselves to throw in the box one big assdry breast, and a wing')",0.12489891052246094
454,"(""Saying you got a girl in the club is like speaking SPANISH!!!!!These hoes don't hear that"", 'Saying you have a girl in the club is like speaking Spanish!Those hoes do not hear that')",-0.07201850414276123
455,"('I agree, but the finish product is always DOPE! you got it."" I try brobro... Love on the love', 'I agree, but the finished product is always dope. You have got it. I will try, brother,brother. Love on the love')",-0.04521411284804344
456,"('Headed to see Disney on Ice ... My niece is so excited !She wont stop saying how Mickey, Minnie, Daisy, and Donald Duckgonna say hi to her', ""We are headed to see Disney on Ice. My niece is so excited! She won't stop saying now Mickey, Minnie, Daisy, and Donald Duckare going to say 'hi' to her."")",-0.010022897273302078
457,"('I knew the i was cut from was hella dif from thenorm a long time ago...', 'I realized that I was very different from the normal type a long time ago')",0.005078315734863281
458,"(""This Lady McDonald's bag ripped ad fell onto the sidewalk&all she can do was look puzzled and try to clean itup.while birds flooded to it"", ""This ladies' McDonald's bag ripped and fell onto the sidewalk. All she can do is look puzzled and try to clean itup while birds flooded to it."")",-0.02219691313803196
459,"(""Too many Peter Gunzs in the World... Marry the Side Bish? It'slike riding on 3 rims"", ""Too many Peter Gunz's in the world... Marry the side bitch? It's like riding on three car rims"")",0.10329869389533997
460,"('Running out on your favorite lotion and forced to use the lotionwith the strongest perfume fragrance', ""There's nothing worse that running out of your favorite lotion and needing to use one you don't like.It has a stronger perfume smell than anything else."")",0.22831222414970398
461,"('THERE IS NO FUCKING WAY ""AsL"" mean ""As Hell"" I refuseto think this is right!', 'There is no fucking way \\""AsL\\"" means \\""As Hell.\\"" I refuseto think this is right')",-0.13105840981006622
462,"(""I Can't Love These Hoes They Make Weak , & I Can't Trust TheseHoes Cause These Hoes FREAKS!!"", ""I can't love these hoes, they make me weak, and I can't trust thesehoes because these hoes are freaks"")",0.1285145878791809
463,"('Plans definitely changed tonight will be dedicated to Bey I will betuned into Opera and HBO', 'Plans have definitely changed tonight. It will be dedicated to Bey. I will betuned into Opera and HBO on the TV')",0.18458662927150726
464,"('Sign Me!! im the C.E.O of My Own Record label!  .. iCan Sign Niggas and Myself!', ""Let me sign this contract!! I'm the Chief Executive Officer of my own record label! I can sign anyone including mysel"")",0.048234399408102036
465,"('Its thursday soo ummm Aint nobody got time for Popeyes and that nonmon-weds. Special Menu prices ...lol', ""It is Thursday. So, nobody has time for Popeye's and their non- Monday through Wednesday special menu prices. Laugh out loud. Monday through Wednesday special menu prices. Laugh out loud."")",0.022077586501836777
466,"('Why the fuck is Senai bday tomar? My bed is the only thing I need right now""hedont believe in bdays lls', ""Why does her birthday have to be tomorrow? All I need right now is my bed.I don't believe in birthdays"")",0.2510581910610199
467,"(""dat don't count if u gotta 9 to 5...cuz we all struggling to stay work past10 on a school nite"", ""That doesn't count if you work from 9:00AM to 5:00PM, because we are all struggling to keep working past10:00PM on a school night"")",0.1022743359208107
468,"('THE COWBOYS SEASON OVER THEY CORNERS GETTIN COOKED LIKE LAMB GRYO MEAT ON THAT POLEUNDER THAT 300 DEGREE LAMP!!', ""The Dallas Cowboys' season is over.  Their corners are getting cooked like lamb gyro meat on that poleunder that 300 degree lamp"")",0.3215590715408325
469,"('jus got a new bitch she niccceee""I miss you so much, I\'ll seeyou later "" fo sho', ""I have a new girlfriend who is so nice. I miss her so much.I'll see her soon for sure"")",-0.008930078707635403
470,"(""I'm bout to watch game off this tequila so u know imma bethe loud nigga laughing! Lol"", ""I'm about to watch the game after getting drunk on tequila, so you know I will bethe loud guy laughing!  Ha, ha"")",-0.09506426751613617
471,"('Im goin to a wizards game real soon and slap randy whittman and sam cassel thefuck out this roster terrible', ""I'm going to a Washington Wizards game soon, and I am upset that Randy Whittman and Sam Cassell arestill on the team. They are terrible"")",0.3193363547325134
472,"('This is fuck shit dats gonna get 49ers some wind back...Iseen these liteskin tricks before!', 'The 49ers are going to get some momentum back with this.I have seen those actions from white people before.')",-0.1597382128238678
473,"('*sigh* every middle class nigga gonna get dat base model of BenzCLA later this year watch..m', 'All the middle class people will buy that same model of Benz.By the end of the year they will, I bet')",0.07584115117788315
474,"('how do 1 convince another that their RS should be a ""Secret"" and the otherperson agree tho??? im confused', 'How do I convince another that their relationship should be a “secret” and have the other person agree, though? I’m confused.')",0.1605507731437683
475,"('I dislike so many of the Black Men that work downtown cuz they sooofucking lame as a whole.', 'I dislike so many of the Black men that work downtown because they are sofucking lame as a whole')",0.010375473648309708
476,"('Females blowin my life lls my mova aint speakin to me and my grandmovaaint speakin to me,,,females terrible', ""All the women in my life have stopped speaking to me. Even my mother and grandmother. They aren't speaking to me either. Women are terrible"")",0.1266506314277649
477,"('that nigga john wall ballin jus tryin see if he can do it ere nite ye step on thefloor he could had 50', 'That black man, John, was just trying to see if he can do it every night he steps on thefloor. He could have had 50')",0.060436591506004333
478,"(""money, career, etc don't knock the lame out a nig...I jus see em andshake my head down here"", ""There is no amount of money or a job too great that would make it worth it.I can't believe that's how they are acting"")",0.05584324896335602
479,"('u aint gotta pay dat high ass price if u use (she like a Master in Taxcuz her degrees say so)', ""You don't have to pay such a high price for help with your taxes. She is qualified.She went to school and has a degree"")",-0.17952115833759308
480,"('10 niggas.... You gone fight 10 niggas for yo nigga.. Suicide""I Said The Sam Thing', '10 men... you are going to fight 10 men for your man... Suicide.\\""I said the same thing')",0.16796927154064178
481,"('I Need To Stop Letting People Eat Out My House. Once You Feed ASquirrel They always Come Back.', 'I need to stop letting people eat at my house. Once you feed a squirrel they always come back.')",-0.023326853290200233
482,"(""I Know I'm Not Ugly But DAMN! Can a Bitch Get SomeType Of Affection Or Nah?"", ""I know I'm not ugly but damn! Can a bitch get some type of affection or no?"")",0.2607567012310028
483,"('The bitching I did 2 my bank to get 20 bucks put back into my accountwas petty as fuck lol', 'I had to complain to my bank a lot to get my $20 back.They were being really difficult')",0.07231049984693527
484,"(""Beloved Lavette in the love of Christ, I'm suggesting that you check your spiritual temp because yourcoming off fake and judgemental."", ""Beloved Lavette, in the love of Christ, I'm suggesting that you check your spiritual temperature, because you're coming across as fake and judgmental"")",-0.0982508584856987
485,"('Sooo I picked up a Telemarketer call and 1st words out my mouth was ""now see don\'t chuwish u stayed in college?""', 'So I picked up a telemarketer call and the first words out of my mouth were “Now, see? Don’t youwish you stayed in college?”')",0.10020119696855545
486,"('Bitch sit ur ass down somewhere b4 I make u drink ur own blood I make more money then her I haveNO REASON 2 HATE! SUCKaDICK', 'You should sit down and stop doing what you are doing before I hurt you. I make more money than she does, and I do not have any reason to resent that. You should suck on a penis')",-0.121098093688488
487,"('aye JUST like i predicted...he say he noticed my bag andsaid ""Gomab"" i was confused', ""It's just like I predicted. He noticed my bag. I was so confused because he said I should get out"")",0.11214189976453781
488,"('everything I have. I am greatful for it all. My family, friends, my life, love.. and thislist will keep going ', 'Everything I have, I am grateful for it all. My family, friends, my life, love.. and this list will keep going')",-0.06867662072181702
489,"('people send those one word text messages. If it is less than 5 words then keep itto yourself lol ;-) ', ""If you're going to send a text message, please make sure you send more than just one word! I don't need a message with less than five words!You can keep that word to yourself."")",-0.024669531732797623
490,"('I only know a small hand full of cute(and slim) zetas too...so that rs between thetwo makes total sense lowkey', ""I only know a few zetas who are cute and slim. That's all I can think of right now. That makes a little bit of sense."")",0.3020499646663666
491,"('Texting And Laughing With A Old Friend I Missed Him So Much Glad To Know That He Is HappyAnd In Goof,Faithful Relationship ❤❤', 'Texting and laughing with an old friend. I missed him so much. Glad to know that he is happyand in a good, faithful relationship.')",0.25624406337738037
492,"('What i also seen is Vacay pix of clearly the same place but NO pix postedtogether (ive dont it lbs)', ""What I also see are vacation pictures of clearly the same place, but no pictures postedtogether (I've done it)"")",0.012708759866654873
493,"(""mogs gonna be mad but yes...I don't remember Mike cooking at this kind of efficiency overthis long of a stint..."", ""Mogs is going to be mad but I don't remember Mike ever cooking this well.This has lasted so long."")",0.06536757200956345
494,"('Chiaaaaa hiver de cet annee la bougo des faoncon il neige pas la cecome sa il fait froid', ""Winter this year hasn't been too bad until now. It is so cold outside"")",0.19660843908786774
495,"(""I don't know who blackmailed the Pope but it musta been some guys with big money and powerin world with crazy evidence."", ""I don't know who blackmailed the Pope but it must been some guys with a lot of money and powerin the word with a lot of evidence."")",0.10543560236692429
496,"(""The fucked up thing about religion is that it is based on interpretation, and people's intentionsare often biased & questionable."", ""The fucked up thing about religion is that it is based on interpretation and people's intentionsare often biased and questionable."")",0.006581539288163185
497,"(""These Babies are the Crack Babies Babies...and even my professional problem solving ass don't knowwhere to begin 2 help"", ""These children, are the children of parents whose parents were on drugs, and even though I have professional problem solving experience, I don't knowhow to begin to help them"")",0.1420014202594757
498,"('Hello is it possible for me to review your service on and how will it works on GSMphones like the Nexus 5', 'Hello, is it possible for me to review your service and how it works on Global System for Mobilesphones like the Nexus 5?')",-0.046126022934913635
499,"('In Wisc with my Geeky Developers and DBAs...awwwwh feel good 2 be the coolestguy in the building lol', 'In Wisconsion with my software program developers and military enlisted men.  Oh it feels great to be the coolest guy in the building laughing out lou')",0.06821339577436447
500,"('U eva on train and your eyes lock on the 1 person u know u gotta steal on 1st if shitbroke out? Naw? Ok nvm', 'Are you ever on the train and you see someone who you believe you would have to punch if a fightstarted? No? Okay, never mind')",-0.08657657355070114
501,"(""Hell Fellow Asshole greeks, What's the Name of the Iota Founderthat became a Nupe again?"", ""Hello, fellow Asshole Greeks, what's the name of the Iota Founderthat became a Nupe again"")",0.10196396708488464
502,"(""Hey Fellow Asshole greeks, What's the Name of the Iota Founderthat became a Nupe again?"", ""Hello fellow fraternity brothers, what's the name of the Iota Founder that became a Kappa Alpha Psi member again"")",0.030498040840029716
503,"('Lol Chaz was too funny in that last skit and were the pillows supposed tobe like 2 bootycheeks? Lol', ""I'm laughing, Chaz was too funny in that last skit, and were the pillows supposed tobe, like, two butt cheeks? That's funny"")",-0.05187080055475235
504,"('I see ppl post on they page and it show in my TLand I get freaked out.', 'I see people post on their page and it shows up in my timelineand I get alarmed')",-0.02107151597738266
505,"('but to answer ur question, they did nothing to me...its just color commentary, I use to use this Analyticskill for evil tho lbs', 'But to answer your question, they did nothing to me. It is just colorful commentary. I used to use this analyticskill for evil, though.')",0.06591775268316269
506,"('If you really love me an cared about me you would have stayed by my side not turn your back on me ansay false shit about me', 'If you really love me and cared about me, you would have stayed  by my side, not turned your back on me and said lies about me')",0.029228899627923965
507,"('In 09 I was purposely sending chicks off cuz I knewI was doing 2 much...', 'In 2009, I was purposely rejecting girls because I knewI was doing too much..')",-0.037769123911857605
508,"('Man I hate I got involved with these women I choose to b a mother of my kids there selfish and bitter! Not at firstbut ya it came out!', 'Man, I hate that I got involved with these women. I choose to be a mother of my kids. There--selfish and bitter! Not at first,but yes, it came out')",-0.15756916999816895
509,"(""he just don't get it! That cockiness is what made it hard for him to stick in league(aside from lack of defense)"", ""He doesn't understand. He had a hard time staying in the league because he was so full of himself. He also struggled with a lack of defense."")",0.11875852197408676
510,"('Its 30+ chicks in Houston right now dats finally ""getting it"" in they head datthey aint got it anymore...', ""There's more than 30 women in Houston right now that are finally understanding thatthey don't have 'it' anymore"")",-0.18703511357307434
511,"(""I guess I will get a hair cut 2morrow...I'm the worse inthe winter time with this."", ""I guess I will get a haircut tomorrow... I'm the worst at going to do thisduring the winter time"")",-0.05897945165634155
512,"('So Rich Dollaz is a Nupe huh? Yall just gimme way 2much ammo for greek slander...', 'Is there no way to make a lot of money from this? Can you help me find a way? I have too much ammunition for this')",-0.22252103686332703
513,"(""Got 4 choppas no 9's out I'm recess you timeout I'm playing wit it you fouled out be snapping one ofmy fave rappers no lie"", ""I have four automatic assault rifles, no nine millimetre handguns, so I'm ready and you are not. I'm considering attacking you, because you made a mistake insulting one ofmy favorite rappers. I'm serious"")",0.14316050708293915
514,"('den if he do cook he ghey? See no win...they confused B. Theysingle cuz they Damaged Goods.', ""So you're saying that if he cooks he is gay? There is no way to win, I'm confused. They are single because they are damaged goods."")",0.28552374243736267
515,"('U eva seen some ish someone Stunting on, on these internets and u think 2 ur self ""dats not fancy tho..""? I guess imma hater.', 'Have you ever seen nonsense on the internet and wonder why people think they are so cool? I am probably a little harsh')",-0.14367608726024628
516,"('Damn who runs to there ex mate everytime sumthin goes wrong in yo current relationshipwhere they do dat at', 'Damn!  Who runs to his ex every time something goes wrong in his current relationship?Where do they do that')",0.0933314859867096
517,"('Im living and learning life is full of life lessons and i will neva go down this rode again being a goodnigga gets me no where', ""I'm living and learning that life is full of life lessons, and I will never go down this road again. Being an upstandingcitizen gets me no where"")",0.403416246175766
518,"(""that would fall into HIS problem..I'm more so wondering why woman view it sonegativity...other than Pictures look funny"", ""That would fall into HIS problem... I'm more-so wondering why women view it so negatively... othan than the pictures look funny"")",-0.06152945011854172
519,"(""Idk why her lil ass think she so big and bad.. But I'll cut youback down to size baby"", ""I don't know why her little self thinks she's so big and bad.  But I'll bring you back back down to reality baby"")",0.13337163627147675
520,"(""maaaan imma order dat shitfor ONE wkend den call back and sayI didn't like it lol"", ""I am going to place an order for that one time and then I'll call back and tell them. I did not like that at all"")",0.14065292477607727
521,"('you right though lol.. Niggas think the Vikings sweet! It was a good gameand Romo did his thing', ""You are right though, that's funny.... Boys think the Vikings are sweet! It was a good game, and Romo did his thing"")",0.11278381943702698
522,"('as in Weight??? Sheeeid dats my old playing weight. And apparently Iwas ""cracked out"" den lol', ""Are you asking about my weight? That's my old number. It was when I was high."")",-0.07756898552179337
523,"('in order for a female to get the respect moms get.. She would have to be the most loyal femalein the world these bitches...', 'In order for a female to get the respect mom’s get, she would have to be the most loyal female in the world. These bitches...')",0.2157394140958786
524,"('lie cuz it get best results (his goal). If it was cut and dry bout sex itwould go into man favor...', ""Lie because it gets the best results (his goal). If it was cut and dry about sex, itwould go into the man's favour.."")",0.18889665603637695
525,"('but if a guy playing the ""we can be in a rs"" game he dead wrong if hisintentions is just to hit..but...', 'But if a guy saying to you \\""we can be in a relationship,\\"" he is in the wrong if hisintentions are just to have sex... but...')",-0.07759810984134674
526,"('As I watch younger bruhz I notice the trend with the 90s bruhz and I see wherethe trend stopped with us...', ""As I watch younger men I notice the trend with the 90's men and I see wherethe trend stopped with us."")",0.049123529344797134
527,"('I always expect the worst and hope for the best.. The easiestway to NOT be disappointed', ""I always expect the worst, and hope for the best... That's the easiestway to NOT be disappointed."")",0.10095133632421494
528,"('dats some foogazy ish team! I see dem Zillow emails to...itsonly pockets of the city.', 'That is some crazy team! I see the Zillow emails too; it isonly in pockets of the city.')",0.12579858303070068
529,"(""fyi dat doesn't motivate me...My normal gene pool makes me naturally fit...you lil niggazhave to work for it."", ""For your information, that doesn't motivate me... My normal gene pool makes me naturally fit... you little boyshave to work for it"")",-0.0072935158386826515
530,"('I have a FB friend dat shall remain nameless that posts pictures of thingsshe ""wish"" she could get...TT', 'I have a Facebook friend, that shall remain nameless, that posts pictures of things she \\""wishes\\"" she could get..')",0.0358407087624073
531,"(""I don't never feel no type of way because I'm an asshole..That's just in my nature"", ""I don't need to feel any type of way because I'm an asshole...That's just in my nature"")",-0.04437427967786789
532,"('Liquor all on my breath.. Bitches all in my sight! Real niggas trynafuck.. Fuck niggas wanna fight', ""I've been drinking Liquor you can smell it on my breath.  I see some ladies.  People who act real who are black are trying to fuck.  People want to fight who are black"")",-0.1681496948003769
533,"(""I totally knew the value of friendship before I was the bruhz tho...justdidn't have words for it."", 'I knew the value of friendship before joining our group, butI never have the words to describe it')",-0.06424171477556229
534,"('She said ""You bout to miss church."" while she riding me. I said I like my sundae\'swith a cherry on top!', 'She said \\""You are about to miss church\\"" while we were sleeping together.I can\'t finish until my sundae has a cherry on top')",-0.18884705007076263
535,"('That moment a guy moves into a chicks house and 1st time he says ""Mycrib"" makes me laugh everytime.', 'When a man moves into a woman\'s house, the first time he says, \\""This is my place\\"" makes me laugh every time')",0.050476379692554474
536,"(""Can't get the job they WANT due to criminal and drug checks...don't have the perseverance toget the jobs dats available."", ""They can't get the job they want due to criminal and drug checks. They dont' have the perseverance toget the jobs that are available."")",0.03314944729208946
537,"(""Im let my baby sleep , she looks so peaceful but if it was the other way aroundshe wouldn't let me sleep"", ""I let my baby sleep. She looks so peaceful but if it were the other way around she wouldn't let me sleep."")",0.10118263214826584
538,"('When I\'m riding down the avenue.. These bitches give me attitude, they screaming""Charles we mad at you!""', 'When I\'m driving down the avenue these bitches give me attitude. They are screaming\\""Charles we are mad at you!\\')",-0.08274822682142258
539,"(""The only reason I don't like doing the dinning area is cause I hatedealing with drunk ass customers"", ""The only reason I don't like working in the dining area is because I hate dealing with drunken customers"")",0.09930327534675598
540,"(""Idk how much I could take no more.. I give you all I gottil it ain't no more!"", ""I don't know how much I can take anymore. I give you all I gotuntil there is no more!"")",0.01889791153371334
541,"('you get less playtime than steve novak n shoot like Shaun marion. Witno handles like Tyson chandler', 'You get less playtime than Steven Novak, and you shoot like Shaun Marion with no handles, like Tyson Chandler')",-0.09483619034290314
542,"(""I got on 2 chains.. But I ain't Tity Boi! Imma dream chaser butI ain't from Philly boy"", 'I am wearing two necklaces but they are not in charge of me. I have dreams.I am not from Philly')",-0.09290066361427307
543,"('These bitches get around. Even the ones you swore didn\'t, they do too.""Can\'tput sht past these hoes', 'These bitches get around. Even the ones you swore didn\'t, they do too.\\"" I can\'tput shit past these hoes')",0.0030344990082085133
544,"('But fuck it 2 can play that game.. But I thinkI would play it better', 'More than one person can play that game. I would win')",0.017733164131641388
545,"(""I hate that cancer shit.. I'm not sensitive, I just bein my feelings a lot"", 'I hate that cancer shit. I’m not sensitive. I’m justinto my feelings a lot.')",0.016643596813082695
546,"(""It's an interesting point. Why do they stop the game for a semi-blavkout (that wad still very well lit), but nitthe fog bowl or snow?"", ""It's an interesting point. Why did they stop the game for a semi-blackout that was still very well lit but not for fog or snow?"")",-0.0019101026700809598
547,"(""Which one of y'all.. which one of y'all? Which one ofy'all going home with Moody?!"", 'Which one of you?  Which one of you?  Which one ofyou going home with Moody')",0.09956885129213333
548,"('no, but i\'ve always liked the phrase ""fake it till you make it"". There\'sgotta be a middle ground.', 'no, but I\'ve always liked the phrase \\""Act like you know what you\'re doing, until you do know what you are doing\\"". There hasgot to be a middle ground')",-0.23695574700832367
549,"('I was the opposite. I got 3 episodes in before I realized the gitls aptwas outside dionysus. Good show.', 'I was the opposite. I got three episodes in before I realized the girl’s apartment was outside Dionysus. Good show.')",0.12756556272506714
550,"('I went to go run and went right back inside. Not because ofthe rain but the wind.', 'I went to go for a run, and went right back inside. Not because of the rain, but because of the wind')",0.04154180362820625
551,"(""Hi my Tweety Birds, Nazarene mbc Youth were Awesome last nite at there midnite musical,Go ya'll&God bless u:-) :-) :-)"", 'Hi Tweety Birds, the Nazarene MBC Youth had an awesome musical last night! You should go!God bless you')",0.09774449467658997
552,"('If You Go See That Movie Snitch With The Roc InIt You A MF SNITCH!!!!!!!', ""If you go out to watch the movie, Snitch, starring The RockThen you're a rat"")",0.032641395926475525
553,"('* mfs talmbout they about to pull an allnighter knowing they finna besleep in 10 minutes .', 'They think they are about to stay up all night long.I bet they will be asleep within the next ten minutes.')",-0.1412225067615509
554,"('Anybody who did is a bitch nigga for being fake tellem I said that lls', ""Anyone who would act like that is not a nice person. They are fake.I don't care if they know I said that."")",0.08390423655509949
555,"('I RIDE FOR ANY NIGGAH I CALL BEST FRIEND . BRUDDA . DIARY . OTHA HALF . ETC . IF U AINT ONE OF DEM I THINK U NEED TO GETON MY TEAM ASAP RNS', ""I will do anything for the people I consider my best friends. Some of them are Brudda, Diary, my other half, and even more. I have room for more.I'd love for you to join my team as soon as posssible"")",0.35778161883354187
556,"('I hope she screenshot everything because like I said I wasjust playing the role', 'I hope she screenshot everything because like I said I was just playing the role.')",0.10271170735359192
557,"('Why do black people think you\'ll remember a person if they say a name twice? ""You rememberJohnny?"" ""No just black people', 'Why do black people think you will remember a person if you say their name twice? \\""You remember Johnny?\\"". No, just black people do.')",0.15909913182258606
558,"('Soo bob are you with that shit? Lls! You fuck with Boney back ass Iesha beforeyou fuck with me? Respect', 'So, Bob, are you with that shit? I am laughing like shit! If you fuck with bony-back-ass Lesha beforeyou fuck with me, then respect')",0.14750681817531586
559,"(""I wanna lick you from your head to your toes but I'm lying I hate feet so I'll lick fromyour head to you know"", ""I want to lick you from your head to your toes.  But I'm lying. I hate feet, so I'll lick from your head to you know where"")",0.15398578345775604
560,"('Had to get up and go to Church, gotta get all the sinningfrom last night off lol', 'I need to wake up and go to church so I can ask for forgiveness.I need forgiveness for everything I did last night.')",-0.016483686864376068
561,"('Omg we had them beat an we let them come backlike this come on ravens', ""I can't believe that we had such a big lead, but let them come backlike this. The Ravens need to do better"")",0.08733798563480377
562,"(""really?... You dick sucking like that? Smh and I bet you still ain't get thatretweet you was craving for."", ""Really...? You are giving a blowjob like that? Shaking my head, and I bet you still aren't getting thatretweet that you are craving for"")",-0.0932154506444931
563,"('I seen that bitch a handful of times how she know hoeI dress for real? Lls', ""I have seen that bitch a handful of times. How does she know howI dress, for real? That's funny"")",0.15520885586738586
564,"('yeah last year they have to drill up my nose and I will haveblack eyes and shit smh', 'Yeah, last year they had to drill up my nose and I hadblack eyes and so on.  It was unbelievable')",-0.07885508984327316
565,"('Every real nigga know if you tryna fuck a girl.. You gon do what yougotta do to fuck her', 'Every high quality man knows if you want to have sex with a girl, You are going to dowhatever it takes to have sex with her')",0.11254733055830002
